2024-08-28 02:08:39,576 INFO  Logger.cs: 70 - 
2024-08-28 02:26:43,479 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor shaft-3
2024-08-28 02:26:43,479 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DCmotor-1
2024-08-28 02:26:43,479 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-1
2024-08-28 02:26:43,479 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DCmotor-1
2024-08-28 02:26:43,479 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base frame-1
2024-08-28 02:26:43,479 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Base frame-1
2024-08-28 02:26:43,479 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base frame-1
2024-08-28 02:26:43,479 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top plate-1
2024-08-28 02:26:43,479 INFO  ExportHelperExtension.cs: 1136 - Found 17 in top plate-1
2024-08-28 02:26:43,479 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in top plate-1
2024-08-28 02:26:43,484 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2 wheel-3-1
2024-08-28 02:26:43,484 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-3-1
2024-08-28 02:26:43,484 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2 wheel-3-1
2024-08-28 02:26:43,484 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2 wheel-1-1
2024-08-28 02:26:43,484 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-1-1
2024-08-28 02:26:43,484 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2 wheel-1-1
2024-08-28 02:26:43,484 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2 wheel-1
2024-08-28 02:26:43,484 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-1
2024-08-28 02:26:43,484 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2 wheel-1
2024-08-28 02:26:43,484 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2 wheel-2-1
2024-08-28 02:26:43,484 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-2-1
2024-08-28 02:26:43,488 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2 wheel-2-1
2024-08-28 02:26:43,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MoblieRobor.sldasm
2024-08-28 02:26:43,494 INFO  ExportHelperExtension.cs: 1136 - Found 51 in MoblieRobor.sldasm
2024-08-28 02:26:43,494 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in MoblieRobor.sldasm
2024-08-28 02:26:43,494 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-28 02:26:43,494 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2024-08-28 02:26:43,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem_gripper-1
2024-08-28 02:26:43,494 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Assem_gripper-1
2024-08-28 02:26:43,494 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem_gripper-1
2024-08-28 02:26:43,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DCmotor-2
2024-08-28 02:26:43,494 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-2
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DCmotor-2
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor shaft-4
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-4
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor shaft-4
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor shaft-1
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-1
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor shaft-1
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DCmotor-3
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-3
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DCmotor-3
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor shaft-2
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-2
2024-08-28 02:26:43,499 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor shaft-2
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DCmotor-4
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-4
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DCmotor-4
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor shaft-3
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-3
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor shaft-3
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DCmotor-1
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-1
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DCmotor-1
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base frame-1
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Base frame-1
2024-08-28 02:26:43,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base frame-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top plate-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1136 - Found 17 in top plate-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in top plate-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2 wheel-3-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-3-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2 wheel-3-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2 wheel-1-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-1-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2 wheel-1-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2 wheel-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2 wheel-1
2024-08-28 02:26:43,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2 wheel-2-1
2024-08-28 02:26:43,514 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-2-1
2024-08-28 02:26:43,514 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2 wheel-2-1
2024-08-28 02:26:44,218 INFO  SwAddin.cs: 339 - Loading config tree
2024-08-28 02:26:44,218 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-08-28 02:26:44,232 INFO  SwAddin.cs: 344 - Showing property manager
2024-08-28 02:26:50,009 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:27:16,529 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:27:26,958 INFO  SwAddin.cs: 294 - Assembly export called for file MoblieRobor.sldasm
2024-08-28 02:27:26,958 INFO  SwAddin.cs: 299 - Save is required
2024-08-28 02:27:26,958 INFO  SwAddin.cs: 313 - Saving assembly
2024-08-28 02:27:26,958 INFO  SwAddin.cs: 316 - Opening property manager
2024-08-28 02:27:26,958 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MoblieRobor.sldasm
2024-08-28 02:27:26,965 INFO  ExportHelperExtension.cs: 1136 - Found 51 in MoblieRobor.sldasm
2024-08-28 02:27:26,965 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in MoblieRobor.sldasm
2024-08-28 02:27:26,965 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-28 02:27:26,968 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2024-08-28 02:27:26,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem_gripper-1
2024-08-28 02:27:26,968 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Assem_gripper-1
2024-08-28 02:27:26,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem_gripper-1
2024-08-28 02:27:26,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DCmotor-2
2024-08-28 02:27:26,968 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-2
2024-08-28 02:27:26,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DCmotor-2
2024-08-28 02:27:26,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor shaft-4
2024-08-28 02:27:26,968 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-4
2024-08-28 02:27:26,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor shaft-4
2024-08-28 02:27:26,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor shaft-1
2024-08-28 02:27:26,978 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-1
2024-08-28 02:27:26,978 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor shaft-1
2024-08-28 02:27:26,978 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DCmotor-3
2024-08-28 02:27:26,980 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-3
2024-08-28 02:27:26,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DCmotor-3
2024-08-28 02:27:26,981 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor shaft-2
2024-08-28 02:27:26,981 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-2
2024-08-28 02:27:26,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor shaft-2
2024-08-28 02:27:26,981 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DCmotor-4
2024-08-28 02:27:26,981 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-4
2024-08-28 02:27:26,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DCmotor-4
2024-08-28 02:27:26,981 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor shaft-3
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-3
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor shaft-3
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from DCmotor-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in DCmotor-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base frame-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Base frame-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base frame-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from top plate-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1136 - Found 17 in top plate-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in top plate-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2 wheel-3-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-3-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2 wheel-3-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2 wheel-1-1
2024-08-28 02:27:26,988 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-1-1
2024-08-28 02:27:26,997 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2 wheel-1-1
2024-08-28 02:27:26,997 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2 wheel-1
2024-08-28 02:27:26,998 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-1
2024-08-28 02:27:27,018 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2 wheel-1
2024-08-28 02:27:27,018 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem2 wheel-2-1
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-2-1
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem2 wheel-2-1
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MoblieRobor.sldasm
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1136 - Found 51 in MoblieRobor.sldasm
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in MoblieRobor.sldasm
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem_gripper-1
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Assem_gripper-1
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem_gripper-1
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DCmotor-2
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-2
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DCmotor-2
2024-08-28 02:27:27,029 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor shaft-4
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-4
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor shaft-4
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor shaft-1
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-1
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor shaft-1
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DCmotor-3
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-3
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DCmotor-3
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor shaft-2
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-2
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor shaft-2
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DCmotor-4
2024-08-28 02:27:27,038 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-4
2024-08-28 02:27:27,045 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DCmotor-4
2024-08-28 02:27:27,045 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor shaft-3
2024-08-28 02:27:27,045 INFO  ExportHelperExtension.cs: 1136 - Found 17 in motor shaft-3
2024-08-28 02:27:27,045 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor shaft-3
2024-08-28 02:27:27,045 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from DCmotor-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1136 - Found 21 in DCmotor-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in DCmotor-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base frame-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Base frame-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base frame-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from top plate-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1136 - Found 17 in top plate-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in top plate-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2 wheel-3-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-3-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2 wheel-3-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2 wheel-1-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-1-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2 wheel-1-1
2024-08-28 02:27:27,048 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2 wheel-1
2024-08-28 02:27:27,059 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-1
2024-08-28 02:27:27,059 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2 wheel-1
2024-08-28 02:27:27,059 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2 wheel-2-1
2024-08-28 02:27:27,059 INFO  ExportHelperExtension.cs: 1136 - Found 17 in Assem2 wheel-2-1
2024-08-28 02:27:27,062 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2 wheel-2-1
2024-08-28 02:27:27,213 INFO  SwAddin.cs: 339 - Loading config tree
2024-08-28 02:27:27,213 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-08-28 02:27:27,220 INFO  SwAddin.cs: 344 - Showing property manager
2024-08-28 02:27:31,858 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:29:54,774 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:30:35,303 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:30:37,130 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:30:39,615 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:31:32,432 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:31:34,322 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:31:35,728 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:31:58,914 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:32:01,477 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-28 02:32:02,929 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
